Exercice;I_F;D_R;Nature;Fonction; BP ;Libellé fonction
2014;F;D;64118;816; 130 162,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;64118;312; 197 480,00    ;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
2014;F;D;64118;313; 12 402,00    ;THEATRES
2014;F;D;64118;323; 120 584,00    ;ARCHIVES
2014;F;D;64118;40; 53 496,00    ;SERVICES COMMUNS
2014;F;D;64118;411; 281 561,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;64118;412; 422 838,00    ;STADES
2014;F;D;64118;112; 1 700 178,00    ;POLICE MUNICIPALE
2014;F;D;64118;12; 190 408,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;64118;211; 1 308 758,00    ;ECOLES MATERNELLES
2014;F;D;64118;212; 3 289 079,00    ;ECOLES PRIMAIRES
2014;F;D;64118;251; 365 321,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;64118;30; 208 588,00    ;SERVICES COMMUNS
2014;I;D;16818;; -      ;
2014;F;D;64111;821; 771 872,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;64111;822; 4 074 062,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;64111;823; 5 269 106,00    ;ESPACES VERTS URBAINS
2014;F;D;64111;824; 145 995,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;64111;91; 563 809,00    ;FOIRES ET MARCHES
2014;F;D;64111;422; 2 966 711,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;64111;64; 10 199 828,00    ;CRECHES ET GARDERIES
2014;F;D;64111;810; 171 455,00    ;SERVICES COMMUNS
2014;F;D;64111;814; 609 243,00    ;ECLAIRAGE PUBLIC
2014;F;D;64111;816; 367 684,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;64111;820; 1 626 659,00    ;SERVICES COMMUNS
2014;F;D;64111;313; 59 273,00    ;THEATRES
2014;F;D;64111;323; 484 131,00    ;ARCHIVES
2014;F;D;64111;40; 72 843,00    ;SERVICES COMMUNS
2014;F;D;64111;411; 1 037 981,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;64111;412; 1 469 566,00    ;STADES
2014;F;D;64111;421; 126 636,00    ;CENTRES DE LOISIRS
2014;F;D;64111;12; 524 745,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;64111;211; 6 169 849,00    ;ECOLES MATERNELLES
2014;F;D;64111;212; 16 050 531,00    ;ECOLES PRIMAIRES
2014;F;D;64111;251; 1 248 365,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;64111;30; 706 632,00    ;SERVICES COMMUNS
2014;F;D;64111;312; 407 076,00    ;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
2014;F;D;64111;21; 675 571,00    ;ASSEMBLEE LOCALE
2014;F;D;64111;22; 2 322 817,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;64111;23; 624 413,00    ;INFORMATION, COMMUNICATION, PUBLICITE
2014;F;D;64111;24; 534 686,00    ;FETES ET CEREMONIES
2014;F;D;64111;48; 181 852,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;64111;112; 3 499 568,00    ;POLICE MUNICIPALE
2014;F;D;64111;20; 12 300 250,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60623;20; 2 000,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60623;24; 30 000,00    ;FETES ET CEREMONIES
2014;F;D;60623;48; 4 000,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;60623;112; 12 000,00    ;POLICE MUNICIPALE
2014;F;D;60623;251; 2 965 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;60623;30; 44 200,00    ;SERVICES COMMUNS
2014;F;D;60623;64; 536 000,00    ;CRECHES ET GARDERIES
2014;F;D;60623;823; 300 400,00    ;ESPACES VERTS URBAINS
2014;F;D;60623;90; -      ;INTERVENTIONS ECONOMIQUES
2014;F;D;60623;313; 2 700,00    ;THEATRES
2014;F;D;60623;314; 5 000,00    ;CINEMAS ET AUTRES SALLES DE SPECTACLES
2014;F;D;60623;322; 12 000,00    ;MUSEES
2014;F;D;60623;421; 32 500,00    ;CENTRES DE LOISIRS
2014;F;D;60623;422; 95 940,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60623;520; 200,00    ;SERVICES COMMUNS
2014;F;R;70323;20; 2 000 620,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;R;70323;30; 3 000,00    ;SERVICES COMMUNS
2014;F;R;70323;810; 126 000,00    ;SERVICES COMMUNS
2014;F;R;70323;821; 503 000,00    ;EQUIPEMENTS DE VOIRIE
2014;F;R;70323;822; 2 736 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;R;70323;824; 33 040,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;R;70323;91; 2 762 000,00    ;FOIRES ET MARCHES
2014;I;R;10226;; 700 000,00    ;
2014;F;R;70878;20; 360 500,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;R;70878;520; 38 000,00    ;SERVICES COMMUNS
2014;F;R;70878;813; 86 000,00    ;PROPRETE URBAINE
2014;F;R;70878;822; 20 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;R;70878;823; 38 000,00    ;ESPACES VERTS URBAINS
2014;F;D;60631;20; 405 239,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60631;22; 250,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;60631;24; 4 200,00    ;FETES ET CEREMONIES
2014;F;D;60631;26; 700,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60631;48; 1 000,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;60631;112; 500,00    ;POLICE MUNICIPALE
2014;F;D;60631;823; 29 100,00    ;ESPACES VERTS URBAINS
2014;F;D;60631;824; -      ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;60631;91; 750,00    ;FOIRES ET MARCHES
2014;F;D;60631;64; 248 000,00    ;CRECHES ET GARDERIES
2014;F;D;60631;813; 2 500,00    ;PROPRETE URBAINE
2014;F;D;60631;814; 2 000,00    ;ECLAIRAGE PUBLIC
2014;F;D;60631;816; 100,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;60631;821; 2 000,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;60631;822; 13 650,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;60631;322; 2 000,00    ;MUSEES
2014;F;D;60631;323; 200,00    ;ARCHIVES
2014;F;D;60631;411; 21 800,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;60631;412; 25 700,00    ;STADES
2014;F;D;60631;421; 5 000,00    ;CENTRES DE LOISIRS
2014;F;D;60631;422; 36 050,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60631;12; 2 200,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;60631;211; 48 000,00    ;ECOLES MATERNELLES
2014;F;D;60631;212; 55 000,00    ;ECOLES PRIMAIRES
2014;F;D;60631;251; 93 700,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;60631;30; 300,00    ;SERVICES COMMUNS
2014;F;D;60631;313; 3 000,00    ;THEATRES
2014;F;D;65733;520; 225 000,00    ;SERVICES COMMUNS
2014;F;D;64831;64; -      ;CRECHES ET GARDERIES
2014;F;D;64162;20; 108 200,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;64162;21; 21 600,00    ;ASSEMBLEE LOCALE
2014;F;D;64162;22; 21 600,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;64162;23; 21 600,00    ;INFORMATION, COMMUNICATION, PUBLICITE
2014;F;D;64162;212; 562 390,00    ;ECOLES PRIMAIRES
2014;F;D;64162;251; 108 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;64162;30; 151 600,00    ;SERVICES COMMUNS
2014;F;D;64162;40; 64 800,00    ;SERVICES COMMUNS
2014;F;D;64162;64; 62 000,00    ;CRECHES ET GARDERIES
2014;I;R;10223;; 700 000,00    ;
2014;F;D;60633;40; 1 800,00    ;SERVICES COMMUNS
2014;F;D;60633;821; 450,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;60633;822; 15 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;60633;823; 5 000,00    ;ESPACES VERTS URBAINS
2014;F;D;60621;20; 121 910,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60621;26; 11 000,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;R;70328;91; 450 000,00    ;FOIRES ET MARCHES
2014;I;R;28128;; 1 031 596,00    ;
2014;F;D;60622;20; 645 000,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60622;26; 100,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60622;40; 450,00    ;SERVICES COMMUNS
2014;F;D;60622;422; 50,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60622;823; 22 500,00    ;ESPACES VERTS URBAINS
2014;I;D;21538;112; -      ;POLICE MUNICIPALE
2014;F;R;70873;20; 80 000,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;R;74833;; 800 300,00    ;
2014;F;D;64112;20; 352 394,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;64112;21; 12 400,00    ;ASSEMBLEE LOCALE
2014;F;D;64112;22; 115 001,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;64112;23; 17 803,00    ;INFORMATION, COMMUNICATION, PUBLICITE
2014;F;D;64112;24; 19 819,00    ;FETES ET CEREMONIES
2014;F;D;64112;48; 7 375,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;64112;820; 35 314,00    ;SERVICES COMMUNS
2014;F;D;64112;821; 27 595,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;64112;822; 180 985,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;64112;823; 192 191,00    ;ESPACES VERTS URBAINS
2014;F;D;64112;824; 1 554,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;64112;91; 34 515,00    ;FOIRES ET MARCHES
2014;F;D;64112;421; 2 310,00    ;CENTRES DE LOISIRS
2014;F;D;64112;422; 89 919,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;64112;64; 320 119,00    ;CRECHES ET GARDERIES
2014;F;D;64112;810; 7 142,00    ;SERVICES COMMUNS
2014;F;D;64112;814; 10 292,00    ;ECLAIRAGE PUBLIC
2014;F;D;64112;816; 11 193,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;64112;312; 8 787,00    ;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
2014;F;D;64112;313; 3 500,00    ;THEATRES
2014;F;D;64112;323; 10 705,00    ;ARCHIVES
2014;F;D;64112;40; 6 516,00    ;SERVICES COMMUNS
2014;F;D;64112;411; 47 702,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;64112;412; 59 868,00    ;STADES
2014;F;D;64112;112; 218 232,00    ;POLICE MUNICIPALE
2014;F;D;64112;12; 16 878,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;64112;211; 218 364,00    ;ECOLES MATERNELLES
2014;F;D;64112;212; 536 710,00    ;ECOLES PRIMAIRES
2014;F;D;64112;251; 64 330,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;64112;30; 13 739,00    ;SERVICES COMMUNS
2014;F;R;70688;26; -      ;CIMETIERES ET POMPES FUNEBRES
2014;F;R;70688;251; 200 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;R;70688;823; 18 000,00    ;ESPACES VERTS URBAINS
2014;F;D;60624;20; 1 200,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60624;22; 50,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;60624;12; 1 200,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;60624;30; 100,00    ;SERVICES COMMUNS
2014;F;D;60624;323; 70,00    ;ARCHIVES
2014;F;D;60624;421; 7 000,00    ;CENTRES DE LOISIRS
2014;F;D;60624;422; 5 000,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60624;821; 300,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;60624;822; 1 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;60624;823; 25 000,00    ;ESPACES VERTS URBAINS
2014;I;D;21311;20; 327 890,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;16878;; 104 360,00    ;
2014;I;R;16878;; 55 000,00    ;
2014;I;R;27638;; -      ;
2014;I;R;28183;; 1 457 147,00    ;
2014;F;D;63512;20; 903 900,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;21531;20; 100 000,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;21318;324; 400 000,00    ;ENTRETIEN DU PATRIMOINE CULTUREL
2014;I;D;21318;40; 80 000,00    ;SERVICES COMMUNS
2014;I;D;21318;411; 300 000,00    ;SALLES DE SPORT, GYMNASES
2014;I;D;21318;421; 20 196,00    ;CENTRES DE LOISIRS
2014;I;D;21318;422; 210 000,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;I;D;21318;64; 525 000,00    ;CRECHES ET GARDERIES
2014;I;D;21318;20; 675 870,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;21318;313; -      ;THEATRES
2014;F;D;61523;20; 55 100,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;61523;26; 432 803,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;61523;211; 4 587,00    ;ECOLES MATERNELLES
2014;F;D;61523;212; 13 377,00    ;ECOLES PRIMAIRES
2014;F;D;61523;251; 3 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;61523;412; 4 000,00    ;STADES
2014;F;D;61523;822; 1 166 500,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;61523;823; 47 000,00    ;ESPACES VERTS URBAINS
2014;F;D;61523;91; 10 000,00    ;FOIRES ET MARCHES
2014;F;D;61523;422; 5 000,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;61523;520; -      ;SERVICES COMMUNS
2014;F;D;61523;64; 4 000,00    ;CRECHES ET GARDERIES
2014;F;D;61523;814; 330 000,00    ;ECLAIRAGE PUBLIC
2014;F;D;61523;816; 465 000,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;61523;821; 180 000,00    ;EQUIPEMENTS DE VOIRIE
2014;I;D;21534;814; 1 400 000,00    ;ECLAIRAGE PUBLIC
2014;I;R;28188;; 2 432 188,00    ;
2014;I;D;21568;20; 400,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;21568;211; 30 000,00    ;ECOLES MATERNELLES
2014;I;D;21568;212; 30 000,00    ;ECOLES PRIMAIRES
2014;I;D;21568;324; -      ;ENTRETIEN DU PATRIMOINE CULTUREL
2014;I;D;21568;823; 30 000,00    ;ESPACES VERTS URBAINS
2014;F;D;60611;20; 804 350,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60611;26; 18 050,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60611;412; 18 200,00    ;STADES
2014;F;D;60611;64; -      ;CRECHES ET GARDERIES
2014;F;D;60611;813; 110 000,00    ;PROPRETE URBAINE
2014;F;D;60611;816; 165 000,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;60611;823; 485 000,00    ;ESPACES VERTS URBAINS
2014;F;R;70312;26; 79 800,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60628;20; 317 275,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60628;22; 1 200,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;60628;24; 39 254,00    ;FETES ET CEREMONIES
2014;F;D;60628;25; 200,00    ;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
2014;F;D;60628;26; 3 000,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60628;48; 1 500,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;60628;820; 1 150,00    ;SERVICES COMMUNS
2014;F;D;60628;821; 7 400,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;60628;822; 13 150,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;60628;823; 195 000,00    ;ESPACES VERTS URBAINS
2014;F;D;60628;824; -      ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;60628;91; 21 000,00    ;FOIRES ET MARCHES
2014;F;D;60628;415; 3 180,00    ;MANIFESTATIONS SPORTIVES
2014;F;D;60628;421; 32 000,00    ;CENTRES DE LOISIRS
2014;F;D;60628;422; 18 230,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60628;64; 30 800,00    ;CRECHES ET GARDERIES
2014;F;D;60628;814; 167 550,00    ;ECLAIRAGE PUBLIC
2014;F;D;60628;816; 150,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;F;D;60628;313; 1 500,00    ;THEATRES
2014;F;D;60628;314; 8 000,00    ;CINEMAS ET AUTRES SALLES DE SPECTACLES
2014;F;D;60628;322; 10 000,00    ;MUSEES
2014;F;D;60628;323; 200,00    ;ARCHIVES
2014;F;D;60628;411; 59 000,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;60628;412; 36 500,00    ;STADES
2014;F;D;60628;112; 9 390,00    ;POLICE MUNICIPALE
2014;F;D;60628;12; 13 400,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;60628;211; 73 425,00    ;ECOLES MATERNELLES
2014;F;D;60628;212; 60 000,00    ;ECOLES PRIMAIRES
2014;F;D;60628;251; 303 300,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;60628;30; 16 000,00    ;SERVICES COMMUNS
2014;F;D;61524;823; 740 000,00    ;ESPACES VERTS URBAINS
2014;I;R;28033;; 42 148,00    ;
2014;F;D;60612;20; 880 274,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;60612;24; 3 800,00    ;FETES ET CEREMONIES
2014;F;D;60612;25; 600,00    ;AIDES AUX ASSOCIATIONS (NON CLASSEES AILLEURS)
2014;F;D;60612;26; 8 778,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;60612;211; 1 110 547,00    ;ECOLES MATERNELLES
2014;F;D;60612;251; 111 156,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;60612;821; 220 000,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;60612;822; 3 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;60612;823; 176 432,00    ;ESPACES VERTS URBAINS
2014;F;D;60612;91; 145 546,00    ;FOIRES ET MARCHES
2014;F;D;60612;30; 176 076,00    ;SERVICES COMMUNS
2014;F;D;60612;412; 605 160,00    ;STADES
2014;F;D;60612;422; 393 717,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;60612;64; 190 770,00    ;CRECHES ET GARDERIES
2014;F;D;60612;814; 2 538 000,00    ;ECLAIRAGE PUBLIC
2014;F;D;60612;816; 14 000,00    ;AUTRES RESEAUX ET SERVICES DIVERS
2014;I;R;28132;; 618 113,00    ;
2014;F;D;61522;20; 431 750,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;61522;26; 600,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;61522;48; 8 000,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;61522;211; 265 895,00    ;ECOLES MATERNELLES
2014;F;D;61522;212; 334 500,00    ;ECOLES PRIMAIRES
2014;F;D;61522;213; 146 660,00    ;CLASSES REGROUPEES
2014;F;D;61522;813; -      ;PROPRETE URBAINE
2014;F;D;61522;822; 9 000,00    ;VOIRIE COMMUNALE ET ROUTES
2014;F;D;61522;823; 35 000,00    ;ESPACES VERTS URBAINS
2014;F;D;61522;824; 15 000,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;61522;91; 10 000,00    ;FOIRES ET MARCHES
2014;F;D;61522;251; 17 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;61522;30; 200 000,00    ;SERVICES COMMUNS
2014;F;D;61522;411; 124 300,00    ;SALLES DE SPORT, GYMNASES
2014;F;D;61522;421; 8 180,00    ;CENTRES DE LOISIRS
2014;F;D;61522;422; 104 380,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;61522;64; 180 000,00    ;CRECHES ET GARDERIES
2014;I;R;28158;; -      ;
2014;F;D;60613;211; 18 586,00    ;ECOLES MATERNELLES
2014;F;D;60613;412; 11 730,00    ;STADES
2014;F;R;70841;20; 70 000,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;R;70311;26; 366 227,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;R;74127;; 4 011 700,00    ;
2014;F;D;61521;20; 36 650,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;61521;26; 16 000,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;61521;211; 38 000,00    ;ECOLES MATERNELLES
2014;F;D;61521;212; 41 760,00    ;ECOLES PRIMAIRES
2014;F;D;61521;30; 3 000,00    ;SERVICES COMMUNS
2014;F;D;61521;412; 129 800,00    ;STADES
2014;F;D;61521;415; 234 000,00    ;MANIFESTATIONS SPORTIVES
2014;F;D;61521;422; 2 000,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;D;61521;64; -      ;CRECHES ET GARDERIES
2014;F;D;61521;823; 1 729 000,00    ;ESPACES VERTS URBAINS
2014;I;D;21533;20; -      ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;I;D;21533;810; 150 000,00    ;SERVICES COMMUNS
2014;F;R;70874;213; 130 000,00    ;CLASSES REGROUPEES
2014;F;R;70876;821; 100 000,00    ;EQUIPEMENTS DE VOIRIE
2014;F;D;64731;20; 108 077,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;64731;22; 18 000,00    ;ADMINISTRATION GENERALE DE L'ETAT
2014;F;D;64731;48; 19 100,00    ;AUTRES ACTIONS DE COOPERATION DECENTRALISEE
2014;F;D;64731;12; 500,00    ;HYGIENE ET SALUBRITE PUBLIQUE
2014;F;D;64731;212; 109 000,00    ;ECOLES PRIMAIRES
2014;F;D;64731;251; 12 000,00    ;HEBERGEMENT ET RESTAURATION SCOLAIRE
2014;F;D;64731;823; 27 915,00    ;ESPACES VERTS URBAINS
2014;F;D;64731;30; 2 000,00    ;SERVICES COMMUNS
2014;F;D;64731;312; 3 000,00    ;ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES
2014;F;D;64731;323; 28 500,00    ;ARCHIVES
2014;F;D;64731;40; 9 000,00    ;SERVICES COMMUNS
2014;F;D;64731;64; 62 500,00    ;CRECHES ET GARDERIES
2014;F;D;64731;820; 11 000,00    ;SERVICES COMMUNS
2014;I;R;28185;; 500,00    ;
2014;I;R;28121;; 360 652,00    ;
2014;F;R;74835;; 5 286 400,00    ;
2014;F;R;74123;; 13 425 400,00    ;
2014;F;R;70632;422; 3 000,00    ;AUTRES ACTIVITES POUR LES JEUNES
2014;F;R;70632;823; 400 000,00    ;ESPACES VERTS URBAINS
2014;F;D;65738;824; 196 024,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;62878;20; 7 500,00    ;ADMINISTRATION GENERALE DE LA COLLECTIVITE
2014;F;D;62878;26; 92 000,00    ;CIMETIERES ET POMPES FUNEBRES
2014;F;D;62878;30; 120 000,00    ;SERVICES COMMUNS
2014;F;D;62878;313; 50,00    ;THEATRES
2014;F;D;62878;323; 84 000,00    ;ARCHIVES
2014;F;D;62878;64; -      ;CRECHES ET GARDERIES
2014;F;D;62878;823; 1 500,00    ;ESPACES VERTS URBAINS
2014;I;D;204181;824; -      ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;I;D;204182;824; 426 750,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;F;D;657361;213; 172 000,00    ;CLASSES REGROUPEES
2014;I;R;280421;; 39 606,00    ;
2014;I;R;280422;; 3 519 974,00    ;
2014;I;R;281578;; -      ;
2014;F;D;657362;520; 12 557 000,00    ;SERVICES COMMUNS
2014;I;R;281571;; -      ;
2014;I;R;281568;; 16 308,00    ;
2014;I;D;204132;824; 1 319 977,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;I;R;281532;; 1 354,00    ;
2014;F;D;739113;; -      ;
2014;I;D;2041582;824; 50 000,00    ;AUTRES OPERATIONS D'AMENAGEMENT URBAIN
2014;I;R;2804181;; 47 661,00    ;
2014;I;R;2804182;; 2 383 840,00    ;
2014;I;R;28041582;; 780 000,00    ;
